1.2589254117941663e-06	0.0
1.4125375446227554e-06	0.0
1.584893192461111e-06	274021.29302407755
1.778279410038923e-06	244221.7344763307
1.995262314968883e-06	435325.6999293597
2.2387211385683376e-06	387984.43845577224
2.511886431509582e-06	345791.49475500087
2.818382931264449e-06	462280.49114859814
3.1622776601683796e-06	412007.9214171161
3.54813389233576e-06	489603.2619753848
3.981071705534969e-06	436359.3665489048
4.4668359215096355e-06	486132.1185001971
5.011872336272715e-06	519918.8480042963
5.623413251903491e-06	540607.8545434519
6.309573444801943e-06	550648.2943135111
7.079457843841373e-06	613457.261110831
7.943282347242822e-06	656093.2313639823
8.91250938133744e-06	682200.9926157431
1e-05	738300.6192355282
1.122018454301963e-05	774130.7288451645
1.2589254117941661e-05	827933.6859856962
1.4125375446227553e-05	860879.4534051603
1.584893192461114e-05	931672.3962818617
1.778279410038923e-05	976886.9379053229
1.9952623149688786e-05	1023015.3948339976
2.238721138568338e-05	1066957.2057533737
2.5118864315095822e-05	1141111.932691503
2.8183829312644552e-05	1201929.2769863529
3.162277660168379e-05	1277224.55639306
3.5481338923357534e-05	1346408.970432311
3.981071705534969e-05	1407258.957120218
4.466835921509635e-05	1487564.2826106031
5.011872336272725e-05	1559756.5440128858
5.623413251903491e-05	1644992.4716822181
6.309573444801929e-05	1734542.1270875635
7.079457843841373e-05	1821968.0654991681
7.943282347242822e-05	1919072.7017396486
8.912509381337459e-05	2012492.9282164383
9.999999999999999e-05	2110671.1820498034
0.0001122018454301963	2210143.230852945
0.0001258925411794166	2311314.873376735
0.00014125375446227554	2413537.039010896
0.00015848931924611142	2515515.4699610267
0.00017782794100389227	2622941.428275792
0.00019952623149688788	2727315.510057444
0.00022387211385683378	2828406.5563425804
0.0002511886431509582	2923667.0881535322
0.0002818382931264455	3014068.8022888536
0.00031622776601683794	3102419.6482708845
0.0003548133892335753	3186093.227304823
0.0003981071705534969	3260695.366536691
0.0004466835921509635	3327088.2190153496
0.0005011872336272725	3384671.700507962
0.000562341325190349	3432859.87635092
0.000630957344480193	3471837.4956466947
0.0007079457843841374	3494252.559287293
0.0007943282347242822	3501350.8780457857
0.0008912509381337459	3499203.805695458
0.001	3482173.155900273
0.001122018454301963	3449526.527734053
0.0012589254117941662	3404187.338877854
0.0014125375446227555	3345746.504269627
0.001584893192461114	3271266.196121431
0.001778279410038923	3187826.3001195444
0.001995262314968879	3093206.7608480724
0.0022387211385683377	2989614.0905209533
0.0025118864315095825	2878887.08958276
0.0028183829312644552	2761047.280133521
0.0031622776601683794	2636164.0172005147
0.003548133892335753	2509461.51925484
0.003981071705534969	2382740.321040294
0.004466835921509635	2256528.067654215
0.005011872336272725	2131753.9299589447
0.005623413251903491	2009980.0031925542
0.006309573444801929	1893197.6668866444
0.0070794578438413735	1782522.7636097416
0.007943282347242822	1677903.764777438
0.008912509381337459	1580123.684825047
0.01	1489803.790720915
0.01122018454301963	1406595.5343116638
0.012589254117941661	1330765.411274342
0.014125375446227556	1261803.313133849
0.01584893192461114	1199692.6229887113
0.01778279410038923	1143885.7599402377
0.019952623149688785	1093538.158222554
0.022387211385683378	1047674.3791621217
0.025118864315095822	1006495.3037833811
0.02818382931264455	968832.0439995251
0.0316227766016838	933802.2202945129
0.03548133892335753	900857.7619531605
0.03981071705534969	869511.491753675
0.04466835921509635	839326.5478753303
0.05011872336272725	810024.8998765586
0.056234132519034905	780900.3229186657
0.06309573444801929	751855.1810556697
0.07079457843841373	722824.4216216699
0.07943282347242822	693676.438633949
0.08912509381337459	664254.2336457148
0.1	634230.6325370518
0.1122018454301963	603922.6054939782
0.12589254117941676	573350.9769924772
0.1412537544622754	542707.631135043
0.15848931924611143	512186.8998559534
