   1000     -7.9        0.000024    0.000004    0.000014    0.000024   0.000003   0.000013   0.000024   0.000003   0.000014   0.002894    0.002913    0.002887    0.003082    0.000701    0.000609    0.000640    0.000779    0.000528    0.000611    0.002922    0.000022   0.000820    0.000035   0.000035     0.000035      0          0          0
   1000     -7.85       0.000028    0.000004    0.000016    0.000028   0.000004   0.000016   0.000028   0.000004   0.000016   0.003435    0.003447    0.003458    0.003659    0.000828    0.000721    0.000757    0.000921    0.000624    0.000723    0.003415    0.000026   0.000967    0.000041   0.000041     0.000041      0          0          0
   1000     -7.8        0.000034    0.000005    0.000020    0.000033   0.000005   0.000019   0.000033   0.000005   0.000019   0.004076    0.004071    0.004103    0.004346    0.000981    0.000854    0.000896    0.001088    0.000738    0.000855    0.004030    0.000031   0.001145    0.000049   0.000049     0.000049      0          0          0
   1000     -7.75       0.000040    0.000006    0.000023    0.000039   0.000006   0.000022   0.000039   0.000006   0.000022   0.004822    0.004806    0.004847    0.005153    0.001162    0.001013    0.001062    0.001287    0.000874    0.001012    0.004802    0.000037   0.001361    0.000058   0.000058     0.000058      0          0          0
   1000     -7.7        0.000047    0.000007    0.000027    0.000046   0.000007   0.000027   0.000047   0.000007   0.000027   0.005686    0.005685    0.005736    0.006102    0.001375    0.001199    0.001258    0.001525    0.001035    0.001199    0.005715    0.000044   0.001622    0.000068   0.000068     0.000068      0          0          0
   1000     -7.65       0.000055    0.000008    0.000032    0.000055   0.000008   0.000031   0.000056   0.000009   0.000032   0.006696    0.006777    0.006727    0.007253    0.001626    0.001420    0.001489    0.001803    0.001224    0.001417    0.006770    0.000052   0.001927    0.000081   0.000081     0.000081      0          0          0
   1000     -7.6        0.000066    0.000010    0.000038    0.000065   0.000009   0.000037   0.000066   0.000010   0.000038   0.007880    0.008061    0.007923    0.008599    0.001928    0.001682    0.001764    0.002131    0.001446    0.001674    0.007994    0.000061   0.002271    0.000096   0.000096     0.000096      0          0          0
   1000     -7.55       0.000078    0.000012    0.000045    0.000078   0.000011   0.000044   0.000079   0.000012   0.000046   0.009280    0.009483    0.009357    0.010151    0.002282    0.001990    0.002087    0.002528    0.001714    0.001985    0.009440    0.000073   0.002691    0.000114   0.000114     0.000114      0          0          0
   1000     -7.5        0.000093    0.000014    0.000053    0.000092   0.000013   0.000053   0.000093   0.000015   0.000054   0.010993    0.011170    0.011066    0.011979    0.002701    0.002355    0.002470    0.002999    0.002032    0.002354    0.011138    0.000087   0.003185    0.000135   0.000135     0.000135      0          0          0
   1000     -7.45       0.000110    0.000016    0.000063    0.000109   0.000016   0.000062   0.000111   0.000017   0.000064   0.013062    0.013203    0.013107    0.014148    0.003195    0.002785    0.002922    0.003549    0.002404    0.002786    0.013140    0.000103   0.003761    0.000161   0.000160     0.000161      0          0          0
